osm_type,osm_id,name,name_en,name_km,category,subtype,activities,lat,lon,province,city,address,website,phone,wikipedia,wikidata,description,opening_hours,fee,all_tags_json
node,13424402593,Kuk Duek Por,,គុកដឹកពរ,cultural,place_of_worship,,13.3472578,103.8052722,,"Sambuor, Sambuor, Krong Siem Reap, Siem Reap province","13.34735, 103.80516",,,,,The remains of a small mound where unfortunately nothing remains visible on the surface. Possible excavation is needed to see what remains in situ.,,,"{""addr:city"": ""Sambuor, Sambuor, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.34735, 103.80516"", ""amenity"": ""place_of_worship"", ""description"": ""The remains of a small mound where unfortunately nothing remains visible on the surface. Possible excavation is needed to see what remains in situ."", ""name"": ""Kuk Duek Por"", ""name:km"": ""គុកដឹកពរ"", ""religion"": ""hindu""}"
node,13424419042,Kok Daung (Chreav),,គោកដូង,cultural,place_of_worship,,13.3193777,103.8846059,,"Chreav, Chreav, Krong Siem Reap, Siem Reap province","13.31937, 103.88460",,,,,"The foundations of 2 brick ruins which were still evident a century ago, however no traces of the ruins can be found today. A Churning of the Ocean of Milk lintel was also discovered hear amongst the brick ruins. Verification of the location needs to be c",,,"{""addr:city"": ""Chreav, Chreav, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.31937, 103.88460"", ""alt_name"": ""Kok Dong"", ""amenity"": ""place_of_worship"", ""description"": ""The foundations of 2 brick ruins which were still evident a century ago, however no traces of the ruins can be found today. A Churning of the Ocean of Milk lintel was also discovered hear amongst the brick ruins. Verification of the location needs to be c"", ""name"": ""Kok Daung (Chreav)"", ""name:km"": ""គោកដូង"", ""note"": ""Material\tBrick\nVerification\tGPS"", ""religion"": ""hindu""}"
node,13424456651,Neak Ta Dek,,អ្នកតាដេក,cultural,place_of_worship,,13.4384365,103.8955772,,"Rahal, Nokor Thom, Krong Siem Reap, Siem Reap province","13.43847, 103.89555",,,,,"The remains of a laterite wall, a few sculptures for found in this location.",,,"{""addr:city"": ""Rahal, Nokor Thom, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.43847, 103.89555"", ""alt_name"": ""East Baray Southern Dyke"", ""amenity"": ""place_of_worship"", ""description"": ""The remains of a laterite wall, a few sculptures for found in this location."", ""name"": ""Neak Ta Dek"", ""name:km"": ""អ្នកតាដេក"", ""note"": ""Part of\tYasodharapura, Yasodharapura II, \n                 Yasodharapura III, Angkor\nMaterial\tLaterite\nReligion\tHinduism"", ""religion"": ""hindu""}"
node,13424506318,Prasat Hae Phka,,ប្រាសាទហែផ្កា,cultural,place_of_worship,,13.3160976,103.8996537,,"Bos Kralanh, Chreav, Krong Siem Reap, Siem Reap province","13.31603, 103.89963",,,,,"The remains of three brick foundations, surrounded by a moat with an east entrance and a large man-made reservoir to the north by the name of Trapeang Hae Phka and another reservoir to the east by the name of Trapeang Kandaol (Chreav). The site uncovered",,,"{""addr:city"": ""Bos Kralanh, Chreav, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.31603, 103.89963"", ""alt_name"": ""Trapeang Hem Ka"", ""amenity"": ""place_of_worship"", ""description"": ""The remains of three brick foundations, surrounded by a moat with an east entrance and a large man-made reservoir to the north by the name of Trapeang Hae Phka and another reservoir to the east by the name of Trapeang Kandaol (Chreav). The site uncovered"", ""name"": ""Prasat Hae Phka"", ""name:km"": ""ប្រាសាទហែផ្កា"", ""note"": ""Part of\tPrasat Hae Phka\nArt Style\tPreah Ko\nMaterial\tBrick, Laterite, Sandstone"", ""religion"": ""hindu"", ""start_date"": ""9th Century""}"
node,13424595221,Kok Kanhchoan,,គោកកញ្ជន់,cultural,place_of_worship,,13.3569115,103.8427036,,"Stoeng Thmei, Svay Dangkom, Krong Siem Reap, Siem Reap province","13.35679, 103.84273",,,,,"Former temple mound site that was likely surrounded by traces of moat. The site is now consumed by the growing and expanding of Siem Reap town, so is now housing newly built villagers.",,,"{""addr:city"": ""Stoeng Thmei, Svay Dangkom, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.35679, 103.84273"", ""amenity"": ""place_of_worship"", ""description"": ""Former temple mound site that was likely surrounded by traces of moat. The site is now consumed by the growing and expanding of Siem Reap town, so is now housing newly built villagers."", ""name"": ""Kok Kanhchoan"", ""name:km"": ""គោកកញ្ជន់"", ""note"": ""Verification\tGPS"", ""religion"": ""hindu""}"
node,13424616830,Kok Kamnap (Krasang),,គោកកំណប់,cultural,place_of_worship,,13.3300224,103.86717,,"Krasang, Chreav, Krong Siem Reap, Siem Reap province","13.33009, 103.86721",,,,,"Earlier satellite imagery shows a temple mound site surrounded by traces of a dried up moat with an east entrance causeway, the site has been encroached on with modern development.",,,"{""addr:city"": ""Krasang, Chreav, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.33009, 103.86721"", ""amenity"": ""place_of_worship"", ""description"": ""Earlier satellite imagery shows a temple mound site surrounded by traces of a dried up moat with an east entrance causeway, the site has been encroached on with modern development."", ""name"": ""Kok Kamnap (Krasang)"", ""name:km"": ""គោកកំណប់"", ""religion"": ""hindu""}"
node,13424625734,Kok Kamnhaeng,,គោកកំញែង,cultural,place_of_worship,,13.3470497,103.8004232,,"Ta Chak, Srangae, Krong Siem Reap, Siem Reap province","13.34703, 103.80035",,,,,The remains of a small mound where not much remains besides fragments of what appears to be two sandstone pedestals. The site looks like it is possibly surrounded by a dried up moat.,,,"{""addr:city"": ""Ta Chak, Srangae, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.34703, 103.80035"", ""alt_name"": ""Kok Kamhaeng"", ""amenity"": ""place_of_worship"", ""description"": ""The remains of a small mound where not much remains besides fragments of what appears to be two sandstone pedestals. The site looks like it is possibly surrounded by a dried up moat."", ""name"": ""Kok Kamnhaeng"", ""name:km"": ""គោកកំញែង"", ""religion"": ""hindu""}"
node,13426195621,ភ្នំកាច់ផ្កា,,,nature,peak,hiking,12.515467,103.4630626,,,,,,,,,,,"{""name"": ""ភ្នំកាច់ផ្កា"", ""natural"": ""peak""}"
node,13426358016,Kok Kbal Romeas (Siem Reap),,គោកក្បាលរមាស,cultural,place_of_worship,,13.3998078,103.821148,,"Toek Vil, Krong Siem Reap, Siem Reap province","13.39989, 103.82121",,,,,"Pronounced, tree-covered earthen mound surrounded by traces of a partially filled moat and eastern causeway. The site measures some 60m square and is aligned east-west. Although largely covered by dense vegetation the remains of three brick towers on a la",,,"{""addr:city"": ""Toek Vil, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.39989, 103.82121"", ""amenity"": ""place_of_worship"", ""description"": ""Pronounced, tree-covered earthen mound surrounded by traces of a partially filled moat and eastern causeway. The site measures some 60m square and is aligned east-west. Although largely covered by dense vegetation the remains of three brick towers on a la"", ""name"": ""Kok Kbal Romeas (Siem Reap)"", ""name:km"": ""គោកក្បាលរមាស"", ""note"": ""Material\tBrick, Laterite"", ""religion"": ""hindu""}"
node,13426416185,Prasat Kok Prasat (Kok Dong),,ប្រាសាទគេាកប្រាសាទ,cultural,place_of_worship,,13.3896926,103.8247068,,"Kok Dong, Toek Vil, Krong Siem Reap, Siem Reap province","13.38969, 103.82482",,,,,"Lays the remains of a brick mound surrounded by a moat with an east entrance causeway. Onsite one can still find three sandstone pedestals, one of which is uniquely round and carved out of pink sandstone. There is a small make-shift neak ta type shrine th",,,"{""addr:city"": ""Kok Dong, Toek Vil, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.38969, 103.82482"", ""alt_name"": ""Prasat La Kaet"", ""amenity"": ""place_of_worship"", ""description"": ""Lays the remains of a brick mound surrounded by a moat with an east entrance causeway. Onsite one can still find three sandstone pedestals, one of which is uniquely round and carved out of pink sandstone. There is a small make-shift neak ta type shrine th"", ""name"": ""Prasat Kok Prasat (Kok Dong)"", ""name:km"": ""ប្រាសាទគេាកប្រាសាទ"", ""note"": ""Part of\tYasodharapura, Yasodharapura II, \n                 Yasodharapura III, Angkor\nMaterial\tBrick, Sandstone"", ""religion"": ""hindu"", ""source"": ""Toek Vil, Krong Siem Reap, Siem Reap province""}"
node,13426431790,Kok Kmaoch,,គេាកខ្មោច,cultural,place_of_worship,,13.3887532,103.8216507,,"Toek Vil, Krong Siem Reap, Siem Reap province","13.38872, 103.82185",,,,,Raised area with dense tree cover situated immediately north of the wall of the Apsara Authority compound which is reported by local residents as being a 'tuol prasat' or ancient temple site. The location was formerly used as a burial site which gave rise,,,"{""addr:city"": ""Toek Vil, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.38872, 103.82185"", ""amenity"": ""place_of_worship"", ""description"": ""Raised area with dense tree cover situated immediately north of the wall of the Apsara Authority compound which is reported by local residents as being a 'tuol prasat' or ancient temple site. The location was formerly used as a burial site which gave rise"", ""name"": ""Kok Kmaoch"", ""name:km"": ""គេាកខ្មោច"", ""religion"": ""hindu""}"
node,13426440621,Kok Kdei (Veal),,គោកក្តី,cultural,place_of_worship,,13.336419,103.8139852,,"Veal, Sambour, Krong Siem Reap, Siem Reap province","13.33644, 103.81408",,,,,"The site sits by the side of a dirt road, surrounded by village houses. Nearby at the base of a tree, there appears to be two or so large sandstone blocks.",,,"{""addr:city"": ""Veal, Sambour, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.33644, 103.81408"", ""amenity"": ""place_of_worship"", ""description"": ""The site sits by the side of a dirt road, surrounded by village houses. Nearby at the base of a tree, there appears to be two or so large sandstone blocks."", ""name"": ""Kok Kdei (Veal)"", ""name:km"": ""គោកក្តី"", ""note"": ""Material\tSandstone"", ""religion"": ""hindu""}"
node,13426464896,Kok Kroes (Bos Kralanh),,គោកគ្រឹះ,cultural,place_of_worship,,13.3325148,103.9030694,,"Bos Kralanh, Chreav, Krong Siem Reap, Siem Reap province","13.33252, 103.90312",,,,,"The remains of a small mound. The area has been devastated by a development company that came through and start excavating the area to build something, however the APSARA authorities intervened when the local community protested.",,,"{""addr:city"": ""Bos Kralanh, Chreav, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.33252, 103.90312"", ""amenity"": ""place_of_worship"", ""description"": ""The remains of a small mound. The area has been devastated by a development company that came through and start excavating the area to build something, however the APSARA authorities intervened when the local community protested."", ""name"": ""Kok Kroes (Bos Kralanh)"", ""name:km"": ""គោកគ្រឹះ"", ""religion"": ""hindu""}"
node,13426480217,Kok Krabei Riel,,គេាកក្របីរៀល,cultural,place_of_worship,,13.358814,103.7804793,,"Trapeang Veang, Krabei Riel, Krong Siem Reap, Siem Reap province","13.35878, 103.78054",,,,,"A brick mound that once housed a brick temple. Nothing appears to remain on site, but the moat with the east entrance causeway is still evident.",,,"{""addr:city"": ""Trapeang Veang, Krabei Riel, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.35878, 103.78054"", ""amenity"": ""place_of_worship"", ""description"": ""A brick mound that once housed a brick temple. Nothing appears to remain on site, but the moat with the east entrance causeway is still evident."", ""name"": ""Kok Krabei Riel"", ""name:km"": ""គេាកក្របីរៀល"", ""note"": ""Material\tBrick, Sandstone"", ""religion"": ""hindu""}"
node,13426486356,Kok Kroes (Prei Koy),,គេាកគ្រឹះ,cultural,place_of_worship,,13.3750702,103.9146372,,"Prei Koy, Ampil, Krong Siem Reap, Siem Reap province","13.37508, 103.91461",,,,,"A small foundation of laterite, brick and sandstone can be found here surrounded by a dried up moat and a small man-made reservoir to the east.",,,"{""addr:city"": ""Prei Koy, Ampil, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.37508, 103.91461"", ""amenity"": ""place_of_worship"", ""description"": ""A small foundation of laterite, brick and sandstone can be found here surrounded by a dried up moat and a small man-made reservoir to the east."", ""name"": ""Kok Kroes (Prei Koy)"", ""name:km"": ""គេាកគ្រឹះ"", ""religion"": ""hindu""}"
node,13426858789,Prasat Kandal Srah Srang,,ប្រាសាទកណ្តាលស្រះស្រង់,cultural,place_of_worship,,13.4308384,103.9069369,,"Srah Srang Tbong, Srah Srang Cheung, Nokor Thom, Krong Siem Reap, Siem Reap province","13.43082, 103.90694",,,,,"Is more a monument than a temple, consisting of a small, sandstone, chedi-style construction on a square laterite base. This in turn is located on a tiny artificial island in the centre of Srah Srang (Siem Reap). The site was originally built at the same",,,"{""addr:city"": ""Srah Srang Tbong, Srah Srang Cheung, Nokor Thom, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.43082, 103.90694"", ""alt_name"": ""Prasat Nimit"", ""amenity"": ""place_of_worship"", ""description"": ""Is more a monument than a temple, consisting of a small, sandstone, chedi-style construction on a square laterite base. This in turn is located on a tiny artificial island in the centre of Srah Srang (Siem Reap). The site was originally built at the same"", ""name"": ""Prasat Kandal Srah Srang"", ""name:km"": ""ប្រាសាទកណ្តាលស្រះស្រង់"", ""note"": ""Part of\tSrah Srang (Siem Reap), Prasat Banteay Kdei, \n                Yasodharapura III, Angkor\nBuilder\tRajendravarman II, Jayavarman VII\nArt Style\tBayon\nMaterial\tLaterite, Sandstone\nReligion\tHinduism, Buddhism"", ""religion"": ""hindu"", ""start_date"": ""Mid-10th Century""}"
